date,views
2020-06-23,61
2020-06-24,27
2020-06-25,28
2020-06-26,28
2020-06-27,26
2020-06-28,21
2020-06-29,37
2020-06-30,34
2020-07-01,31
2020-07-02,46
2020-07-03,43
2020-07-04,52
2020-07-05,29
2020-07-06,81
2020-07-07,42
2020-07-08,47
2020-07-09,43
2020-07-10,54
2020-07-11,32
2020-07-12,89
2020-07-13,62
2020-07-14,68
2020-07-15,60
2020-07-16,37
2020-07-17,29
2020-07-18,41
2020-07-19,38
2020-07-20,37
2020-07-21,44
2020-07-22,29
2020-07-23,41
2020-07-24,35
2020-07-25,28
2020-07-26,31
2020-07-27,38
2020-07-28,29
2020-07-29,34
2020-07-30,36
2020-07-31,44
2020-08-01,48
2020-08-02,47
2020-08-03,28
2020-08-04,41
2020-08-05,32
2020-08-06,31
2020-08-07,39
2020-08-08,28
2020-08-09,30
2020-08-10,46
2020-08-11,35
2020-08-12,45
2020-08-13,37
2020-08-14,48
2020-08-15,28
2020-08-16,32
2020-08-17,34
2020-08-18,45
2020-08-19,37
2020-08-20,49
2020-08-21,37
2020-08-22,26
2020-08-23,60
2020-08-24,55
2020-08-25,42
2020-08-26,40
2020-08-27,65
2020-08-28,38
2020-08-29,39
2020-08-30,62
2020-08-31,41
2020-09-01,36
2020-09-02,43
2020-09-03,50
2020-09-04,49
2020-09-05,45
2020-09-06,43
2020-09-07,41
2020-09-08,54
2020-09-09,50
2020-09-10,48
2020-09-11,32
2020-09-12,26
2020-09-13,48
2020-09-14,40
2020-09-15,94
2020-09-16,255
2020-09-17,698
2020-09-18,495
2020-09-19,364
2020-09-20,274
2020-09-21,260
2020-09-22,336
2020-09-23,286
2020-09-24,226
2020-09-25,265
2020-09-26,216
2020-09-27,218
2020-09-28,203
2020-09-29,231
2020-09-30,169
2020-10-01,135
2020-10-02,98
2020-10-03,116
2020-10-04,134
2020-10-05,117
2020-10-06,116
2020-10-07,139
2020-10-08,115
2020-10-09,129
2020-10-10,151
2020-10-11,120
2020-10-12,133
2020-10-13,128
2020-10-14,142
2020-10-15,139
2020-10-16,102
2020-10-17,85
2020-10-18,104
2020-10-19,101
2020-10-20,77
2020-10-21,74
2020-10-22,98
2020-10-23,98
2020-10-24,84
2020-10-25,91
2020-10-26,95
2020-10-27,103
2020-10-28,80
2020-10-29,88
2020-10-30,132
2020-10-31,147
2020-11-01,210
2020-11-02,145
2020-11-03,163
2020-11-04,146
2020-11-05,142
2020-11-06,145
2020-11-07,101
2020-11-08,101
2020-11-09,111
2020-11-10,93
2020-11-11,103
2020-11-12,78
2020-11-13,85
2020-11-14,131
2020-11-15,106
2020-11-16,103
2020-11-17,79
2020-11-18,82
2020-11-19,89
2020-11-20,81
2020-11-21,79
2020-11-22,103
2020-11-23,102
2020-11-24,89
2020-11-25,77
2020-11-26,90
2020-11-27,79
2020-11-28,90
2020-11-29,82
2020-11-30,79
2020-12-01,79
2020-12-02,90
2020-12-03,71
2020-12-04,52
2020-12-05,62
2020-12-06,64
2020-12-07,63
2020-12-08,68
2020-12-09,66
2020-12-10,64
2020-12-11,57
2020-12-12,46
2020-12-13,75
2020-12-14,84
2020-12-15,67
2020-12-16,63
2020-12-17,53
2020-12-18,47
2020-12-19,50
2020-12-20,54
2020-12-21,54
2020-12-22,53
2020-12-23,53
2020-12-24,47
2020-12-25,39
2020-12-26,47
2020-12-27,52
2020-12-28,64
2020-12-29,43
2020-12-30,61
2020-12-31,44
2021-01-01,25
2021-01-02,57
2021-01-03,42
2021-01-04,48
2021-01-05,49
2021-01-06,70
2021-01-07,61
2021-01-08,59
2021-01-09,44
2021-01-10,59
2021-01-11,69
2021-01-12,58
2021-01-13,69
2021-01-14,64
2021-01-15,51
2021-01-16,38
2021-01-17,51
2021-01-18,54
2021-01-19,66
2021-01-20,46
2021-01-21,34
2021-01-22,53
2021-01-23,64
2021-01-24,60
2021-01-25,40
2021-01-26,55
2021-01-27,60
2021-01-28,64
2021-01-29,65
2021-01-30,33
2021-01-31,43
2021-02-01,39
2021-02-02,52
2021-02-03,51
2021-02-04,84
2021-02-05,36
2021-02-06,61
2021-02-07,58
2021-02-08,48
2021-02-09,57
2021-02-10,56
2021-02-11,53
2021-02-12,37
2021-02-13,48
2021-02-14,52
2021-02-15,32
2021-02-16,41
2021-02-17,45
2021-02-18,47
2021-02-19,56
2021-02-20,63
2021-02-21,67
2021-02-22,58
2021-02-23,53
2021-02-24,62
2021-02-25,53
2021-02-26,64
2021-02-27,37
2021-02-28,54
2021-03-01,55
2021-03-02,47
2021-03-03,33
2021-03-04,43
2021-03-05,53
2021-03-06,50
2021-03-07,48
2021-03-08,47
2021-03-09,42
2021-03-10,46
2021-03-11,80
2021-03-12,56
2021-03-13,48
2021-03-14,40
2021-03-15,45
2021-03-16,39
2021-03-17,34
2021-03-18,52
2021-03-19,44
2021-03-20,36
2021-03-21,36
2021-03-22,42
2021-03-23,46
2021-03-24,52
2021-03-25,48
2021-03-26,53
2021-03-27,37
2021-03-28,32
2021-03-29,60
2021-03-30,48
2021-03-31,54
2021-04-01,56
2021-04-02,46
2021-04-03,64
2021-04-04,62
2021-04-05,46
