date,views
2018-06-30,28
2018-07-01,45
2018-07-02,31
2018-07-03,30
2018-07-04,43
2018-07-05,25
2018-07-06,26
2018-07-07,29
2018-07-08,25
2018-07-09,32
2018-07-10,35
2018-07-11,31
2018-07-12,21
2018-07-13,35
2018-07-14,30
2018-07-15,45
2018-07-16,29
2018-07-17,27
2018-07-18,33
2018-07-19,36
2018-07-20,15
2018-09-12,210
2018-09-13,496
2018-09-14,307
2018-09-15,194
2018-09-16,184
2018-09-17,211
2018-09-18,129
2018-09-19,169
2018-09-20,152
2018-09-21,186
2018-09-22,151
2018-09-23,166
2018-09-24,150
2018-09-25,161
2018-09-26,112
2018-09-27,109
2018-09-28,116
2018-09-29,98
2018-09-30,106
2018-10-01,76
2018-10-02,105
2018-10-03,100
2018-10-04,95
2018-10-05,88
2018-10-06,93
2018-10-07,85
2018-10-08,92
2018-10-09,93
2018-10-10,73
2018-10-11,83
2018-10-12,72
2018-10-13,96
2018-10-14,75
2018-10-15,84
2018-10-16,96
2018-10-17,78
2018-10-18,66
2018-10-19,70
2018-10-20,71
2018-10-21,70
2018-10-22,83
2018-10-23,75
2018-10-24,66
2018-10-25,82
2018-10-26,73
2018-10-27,51
2018-10-28,64
2018-10-29,75
2018-10-30,92
2018-10-31,91
2018-11-01,82
2018-11-02,59
2018-11-03,68
2018-11-04,80
2018-11-05,78
2018-11-06,83
2018-11-07,84
2018-11-08,76
2018-11-09,77
2018-11-10,73
2018-11-11,71
2018-11-12,67
2018-11-13,84
2018-11-14,79
2018-11-15,71
2018-11-16,72
2018-11-17,56
2018-11-18,65
2018-11-19,64
2018-11-20,76
2018-11-21,46
2018-11-22,81
2018-11-23,79
2018-11-24,80
2018-11-25,67
2018-11-26,85
2018-11-27,68
2018-11-28,68
2018-11-29,62
2018-11-30,42
2018-12-01,51
2018-12-02,63
2018-12-03,74
2018-12-04,64
2018-12-05,77
2018-12-06,84
2018-12-07,66
2018-12-08,61
2018-12-09,58
2018-12-10,87
2018-12-11,86
2018-12-12,79
2018-12-13,55
2018-12-14,59
2018-12-15,59
2018-12-16,61
2018-12-17,66
2018-12-18,47
2018-12-19,56
2018-12-20,59
2018-12-21,39
2018-12-22,39
2018-12-23,48
2018-12-24,51
2018-12-25,110
2018-12-26,96
2018-12-27,74
2018-12-28,76
2018-12-29,74
2018-12-30,49
2018-12-31,47
2019-01-01,52
2019-01-02,81
2019-01-03,62
2019-01-04,57
2019-01-05,75
2019-01-06,53
2019-01-07,52
2019-01-08,53
2019-01-09,49
2019-01-10,55
2019-01-11,73
2019-01-12,57
2019-01-13,48
2019-01-14,52
2019-01-15,56
2019-01-16,66
2019-01-17,63
2019-01-18,72
2019-01-19,39
2019-01-20,51
2019-01-21,57
2019-01-22,70
2019-01-23,73
2019-01-24,65
2019-01-25,56
2019-01-26,41
2019-01-27,47
2019-01-28,55
2019-01-29,62
2019-01-30,59
2019-01-31,41
2019-02-01,59
2019-02-02,43
2019-02-03,75
2019-02-04,41
2019-02-05,45
2019-02-06,54
2019-02-07,62
2019-02-08,94
2019-02-09,110
2019-02-10,67
2019-02-11,60
2019-02-12,65
2019-02-13,109
2019-02-14,44
2019-02-15,66
2019-02-16,60
2019-02-17,63
2019-02-18,63
2019-02-19,54
2019-02-20,83
2019-02-21,67
2019-02-22,34
2019-02-23,49
2019-02-24,57
2019-02-25,65
2019-02-26,59
2019-02-27,62
2019-02-28,71
2019-03-01,75
2019-03-02,70
2019-03-03,61
2019-03-04,66
2019-03-05,61
2019-03-06,59
2019-03-07,65
2019-03-08,71
2019-03-09,60
2019-03-10,69
2019-03-11,75
2019-03-12,69
2019-03-13,70
2019-03-14,67
2019-03-15,63
2019-03-16,79
2019-03-17,60
2019-03-18,76
2019-03-19,73
2019-03-20,82
2019-03-21,85
2019-03-22,70
2019-03-23,60
2019-03-24,68
2019-03-25,81
2019-03-26,88
2019-03-27,79
2019-03-28,90
2019-03-29,88
2019-03-30,63
2019-03-31,83
2019-04-01,64
2019-04-02,75
2019-04-03,69
2019-04-04,75
2019-04-05,61
2019-04-06,60
2019-04-07,66
2019-04-08,62
2019-04-09,76
2019-04-10,68
2019-04-11,61
2019-04-12,58
2019-04-13,75
2019-04-14,67
2019-04-15,59
2019-04-16,67
2019-04-17,79
2019-04-18,66
2019-04-19,58
2019-04-20,62
2019-04-21,58
2019-04-22,71
2019-04-23,77
2019-04-24,90
2019-04-25,68
2019-04-26,75
2019-04-27,64
2019-04-28,56
2019-04-29,64
2019-04-30,45
2019-05-01,58
2019-05-02,85
2019-05-03,59
2019-05-04,57
2019-05-05,59
2019-05-06,68
2019-05-07,64
2019-05-08,77
2019-05-09,66
2019-05-10,55
2019-05-11,73
2019-05-12,53
2019-05-13,59
2019-05-14,69
2019-05-15,65
2019-05-16,55
2019-05-17,61
2019-05-18,60
2019-05-19,64
2019-05-20,67
2019-05-21,88
2019-05-22,52
2019-05-23,72
2019-05-24,80
2019-05-25,79
2019-05-26,71
2019-05-27,50
2019-05-28,71
2019-05-29,77
2019-05-30,92
2019-05-31,66
2019-06-01,60
2019-06-02,52
2019-06-03,79
2019-06-04,107
2019-06-05,78
2019-06-06,72
2019-06-07,83
2019-06-08,57
2019-06-09,75
2019-06-10,72
2019-06-11,69
2019-06-12,72
2019-06-13,67
2019-06-14,89
2019-06-15,61
2019-06-16,73
2019-06-17,81
2019-06-18,84
2019-06-19,66
2019-06-20,65
2019-06-21,70
2019-06-22,441
2019-06-23,61
2019-06-24,49
2019-06-25,85
2019-06-26,60
2019-06-27,53
2019-06-28,62
2019-06-29,41
2019-06-30,62
2019-07-01,65
2019-07-02,63
2019-07-03,54
2019-07-04,76
2019-07-05,66
2019-07-06,68
2019-07-07,70
2019-07-08,67
2019-07-09,86
2019-07-10,64
2019-07-11,107
2019-07-12,71
2019-07-13,392
2019-07-14,53
2019-07-15,99
2019-07-16,66
2019-07-17,71
2019-07-18,95
2019-07-19,71
2019-07-20,71
2019-07-21,77
2019-07-22,100
2019-07-23,81
2019-07-24,88
2019-07-25,62
2019-07-26,78
2019-07-27,70
2019-07-28,56
2019-07-29,76
2019-07-30,81
2019-07-31,95
2019-08-01,85
2019-08-02,72
2019-08-03,53
2019-08-04,48
2019-08-05,66
2019-08-06,86
2019-08-07,122
2019-08-08,84
2019-08-09,59
2019-08-10,96
2019-08-11,74
2019-08-12,88
2019-08-13,103
2019-08-14,74
2019-08-15,470
2019-08-16,75
2019-08-17,74
2019-08-18,85
2019-08-19,80
2019-08-20,91
2019-08-21,81
2019-08-22,90
2019-08-23,96
2019-08-24,43
2019-08-25,74
2019-08-26,67
2019-08-27,78
2019-08-28,59
2019-08-29,77
2019-08-30,77
2019-08-31,72
2019-09-01,86
2019-09-02,86
2019-09-03,66
2019-09-04,64
2019-09-05,75
2019-09-06,67
2019-09-07,62
2019-09-08,83
2019-09-09,99
2019-09-10,421
2019-09-11,404
2019-09-12,218
2019-09-13,166
2019-09-14,147
2019-09-15,114
2019-09-16,155
2019-09-17,157
2019-09-18,150
2019-09-19,149
2019-09-20,161
2019-09-21,126
2019-09-22,166
2019-09-23,580
2019-09-24,134
2019-09-25,147
2019-09-26,136
2019-09-27,133
2019-09-28,113
2019-09-29,91
2019-09-30,92
2019-10-01,94
2019-10-02,113
2019-10-03,108
2019-10-04,95
2019-10-05,101
2019-10-06,111
2019-10-07,162
2019-10-08,91
2019-10-09,109
2019-10-10,99
2019-10-11,123
2019-10-12,303
2019-10-13,148
2019-10-14,118
2019-10-15,126
2019-10-16,138
2019-10-17,128
2019-10-18,108
2019-10-19,82
2019-10-20,109
2019-10-21,113
2019-10-22,119
2019-10-23,116
2019-10-24,123
2019-10-25,136
2019-10-26,84
2019-10-27,96
2019-10-28,208
2019-10-29,622
2019-10-30,115
2019-10-31,131
2019-11-01,123
2019-11-02,84
2019-11-03,86
2019-11-04,111
2019-11-05,118
2019-11-06,112
2019-11-07,154
2019-11-08,218
2019-11-09,112
2019-11-10,122
2019-11-11,141
2019-11-12,116
2019-11-13,111
2019-11-14,127
2019-11-15,124
2019-11-16,158
2019-11-17,86
2019-11-18,114
2019-11-19,148
2019-11-20,890
2019-11-21,127
2019-11-22,190
2019-11-23,129
2019-11-24,136
2019-11-25,325
2019-11-26,124
2019-11-27,223
2019-11-28,207
2019-11-29,235
2019-11-30,358
2019-12-01,147
2019-12-02,167
2019-12-03,134
2019-12-04,133
2019-12-05,103
2019-12-06,155
2019-12-07,119
2019-12-08,119
2019-12-09,135
2019-12-10,103
2019-12-11,203
2019-12-12,130
2019-12-13,113
2019-12-14,128
2019-12-15,113
2019-12-16,165
2019-12-17,155
2019-12-18,114
2019-12-19,117
2019-12-20,83
2019-12-21,69
2019-12-22,131
2019-12-23,104
2019-12-24,100
2019-12-25,172
2019-12-26,144
2019-12-27,145
2019-12-28,113
2019-12-29,118
2019-12-30,106
2019-12-31,100
2020-01-01,82
2020-01-02,106
2020-01-03,111
2020-01-04,174
2020-01-05,122
2020-01-06,159
2020-01-07,107
2020-01-08,99
2020-01-09,117
2020-01-10,212
2020-01-11,84
2020-01-12,94
2020-01-13,113
2020-01-14,141
2020-01-15,144
2020-01-16,135
2020-01-17,127
2020-01-18,94
2020-01-19,95
2020-01-20,88
2020-01-21,114
2020-01-22,51
2020-01-23,63
2020-01-24,160
2020-01-25,171
2020-01-26,141
2020-01-27,232
2020-01-28,207
2020-01-29,204
2020-01-30,225
2020-01-31,198
2020-02-01,107
2020-02-02,123
2020-02-03,119
2020-02-04,105
2020-02-05,129
2020-02-06,125
2020-02-07,119
2020-02-08,159
2020-02-09,121
2020-02-10,134
2020-02-11,138
2020-02-12,127
2020-02-13,120
2020-02-14,111
2020-02-15,133
2020-02-16,124
2020-02-17,135
2020-02-18,140
2020-02-19,118
2020-02-20,106
2020-02-21,89
2020-02-22,107
2020-02-23,86
2020-02-24,110
2020-02-25,86
2020-02-26,124
2020-02-27,117
2020-02-28,148
2020-02-29,100
2020-03-01,122
2020-03-02,112
2020-03-03,117
2020-03-04,130
2020-03-05,133
2020-03-06,151
2020-03-07,114
2020-03-08,94
2020-03-09,110
2020-03-10,109
2020-03-11,96
2020-03-12,76
2020-03-13,66
2020-03-14,107
2020-03-15,88
2020-03-16,111
2020-03-17,92
2020-03-18,89
2020-03-19,91
2020-03-20,97
2020-03-21,84
2020-03-22,83
2020-03-23,57
2020-03-24,124
2020-03-25,98
2020-03-26,78
2020-03-27,82
2020-03-28,177
2020-03-29,576
2020-03-30,80
2020-03-31,95
2020-04-01,96
2020-04-02,95
2020-04-03,98
2020-04-04,100
2020-04-05,118
2020-04-06,86
2020-04-07,118
2020-04-08,108
2020-04-09,131
2020-04-10,130
2020-04-11,113
2020-04-12,97
2020-04-13,153
2020-04-14,108
2020-04-15,142
2020-04-16,152
2020-04-17,148
2020-04-18,116
2020-04-19,224
2020-04-20,127
2020-04-21,143
2020-04-22,125
2020-04-23,123
2020-04-24,155
2020-04-25,134
2020-04-26,168
2020-04-27,163
2020-04-28,190
2020-04-29,239
2020-04-30,216
2020-05-01,148
2020-05-02,168
2020-05-03,186
2020-05-04,154
2020-05-05,143
2020-05-06,183
2020-05-07,186
2020-05-08,148
2020-05-09,161
2020-05-10,150
2020-05-11,145
2020-05-12,136
2020-05-13,185
2020-05-14,154
2020-05-15,152
2020-05-16,152
2020-05-17,164
2020-05-18,142
2020-05-19,148
2020-05-20,133
2020-05-21,169
2020-05-22,159
2020-05-23,169
2020-05-24,158
2020-05-25,170
2020-05-26,155
2020-05-27,157
2020-05-28,165
2020-05-29,131
2020-05-30,111
2020-05-31,117
2020-06-01,155
2020-06-02,123
2020-06-03,127
2020-06-04,118
2020-06-05,119
2020-06-06,118
2020-06-07,114
2020-06-08,125
2020-06-09,148
2020-06-10,141
2020-06-11,140
2020-06-12,125
2020-06-13,123
2020-06-14,139
2020-06-15,128
2020-06-16,138
2020-06-17,125
2020-06-18,162
2020-06-19,156
2020-06-20,144
2020-06-21,143
2020-06-22,214
2020-06-23,245
2020-06-24,226
2020-06-25,185
2020-06-26,219
2020-06-27,153
2020-06-28,150
2020-06-29,170
2020-06-30,186
2020-07-01,166
2020-07-02,161
2020-07-03,144
2020-07-04,167
2020-07-05,133
2020-07-06,140
2020-07-07,153
2020-07-08,150
2020-07-09,124
2020-07-10,212
2020-07-11,122
2020-07-12,167
2020-07-13,165
2020-07-14,144
2020-07-15,157
2020-07-16,182
2020-07-17,143
2020-07-18,134
2020-07-19,128
2020-07-20,142
2020-07-21,168
2020-07-22,156
2020-07-23,135
2020-07-24,125
2020-07-25,154
2020-07-26,121
2020-07-27,153
2020-07-28,147
2020-07-29,165
2020-07-30,141
2020-07-31,102
2020-08-01,123
2020-08-02,130
2020-08-03,127
2020-08-04,134
2020-08-05,122
2020-08-06,150
2020-08-07,143
2020-08-08,131
2020-08-09,110
2020-08-10,132
2020-08-11,129
2020-08-12,140
2020-08-13,162
2020-08-14,106
2020-08-15,134
2020-08-16,135
2020-08-17,100
2020-08-18,155
2020-08-19,97
2020-08-20,117
2020-08-21,148
2020-08-22,100
2020-08-23,113
2020-08-24,108
2020-08-25,147
2020-08-26,130
2020-08-27,115
2020-08-28,120
2020-08-29,110
2020-08-30,116
2020-08-31,88
2020-09-01,126
2020-09-02,131
2020-09-03,121
2020-09-04,126
2020-09-05,118
2020-09-06,127
2020-09-07,100
2020-09-08,151
2020-09-09,140
2020-09-10,123
2020-09-11,153
2020-09-12,154
2020-09-13,134
2020-09-14,145
2020-09-15,685
2020-09-16,642
2020-09-17,413
2020-09-18,330
2020-09-19,248
2020-09-20,235
2020-09-21,205
2020-09-22,211
2020-09-23,203
2020-09-24,175
2020-09-25,164
2020-09-26,177
2020-09-27,141
2020-09-28,144
2020-09-29,157
2020-09-30,160
2020-10-01,140
2020-10-02,134
2020-10-03,125
